birdwatcher_id,age,favorite_bird,lens_size,repeat_experience,date
675,54,hummingbird,10,1,2023-03-17
676,81,sparrow,8,0,2023-03-01
677,22,sparrow,8,1,2023-07-27
678,76,sparrow,7,1,2023-07-22
679,23,sparrow,8,1,2023-08-18
680,47,spaarow,8,0,2023-12-27
681,69,woodpecker,7,0,2023-05-19
682,85,woodpecker,8,1,2023-09-10
683,44,hummingbird,7,1,2023-12-08
684,28,wodopecker,8,1,2023-07-06
685,19,sparrow,10,1,2023-05-03
686,58,sparrow,8,1,2023-09-13
687,84,woodpecker,7,1,2023-03-24
688,28,hummingbird,10,0,2023-04-13
689,20,hummingbird,8,0,2023-10-02
690,85,huminggbird,7,1,2023-04-13
691,57,woodpecker,8,1,2023-03-27
692,66,sparrow,7,1,2023-12-18
693,52,woodpecker,8,0,2023-10-27
694,53,sparrow,10,0,2023-02-27
695,40,woodpecker,10,0,2023-12-15
696,92,woodpecker,8,1,2023-08-11
697,23,sparrow,8,1,2023-11-21
698,92,woodpecker,10,0,2023-07-27
699,57,woodpecker,10,0,2023-07-06
700,20,wodopecker,7,1,2023-01-26
701,38,hummingbird,8,0,2023-06-21
702,60,hummingbird,7,1,2023-07-07
703,51,woodpecker,7,0,2023-05-04
704,78,sparrow,10,1,2023-02-03
705,26,hummingbird,7,1,2023-06-20
706,36,sparrow,10,1,2023-06-01
707,52,woodpecker,8,1,2023-04-10
708,39,sparrow,8,0,2023-03-18
709,103,sparrow,10,0,2023-02-03
710,66,woodpecker,7,1,2023-04-20
711,43,sparrow,7,1,2023-01-25
712,47,woodpecker,7,1,2023-05-07
713,94,sparrow,10,0,2023-09-07
714,30,woodpecker,10,0,2023-11-02
715,100,woodpecker,7,0,2023-04-09
716,86,woodpecker,10,1,2023-02-19
717,33,woodpecker,10,1,2023-10-02
718,66,sparrow,7,0,2023-10-26
719,36,huminggbird,8,1,2023-08-02
720,51,woodpecker,7,0,2023-01-11
721,46,hummingbird,10,1,2023-02-10
722,95,hummingbird,8,1,2023-01-12
723,94,woodpecker,7,0,2023-05-13
724,44,hummingbird,7,1,2023-09-07
725,34,hummingbird,8,1,2023-06-25
726,27,sparrow,10,0,2023-07-24
727,56,sparrow,8,1,2023-06-05
728,35,hummingbird,7,1,2023-12-22
729,43,hummingbird,8,1,2023-02-11
730,58,hummingbird,7,0,2023-07-24
731,36,sparrow,7,0,2023-09-04
732,73,woodpecker,8,0,2023-09-26
733,92,sparrow,7,1,2023-03-01
734,35,woodpecker,7,0,2023-10-26
735,105,sparrow,10,1,2023-07-16
736,91,hummingbird,8,0,2023-10-28
737,81,woodpecker,8,1,2023-01-10
738,40,sparrow,8,0,2023-03-05
739,92,sparrow,7,0,2023-11-15
740,60,woodpecker,8,1,2023-02-21
741,27,sparrow,7,0,2023-02-23
742,79,hummingbird,8,0,2023-04-07
743,70,sparrow,8,0,2023-11-21
744,55,woodpecker,7,0,2023-03-25
745,78,hummingbird,10,0,2023-12-06
746,68,hummingbird,10,0,2023-09-17
747,83,woodpecker,8,0,2023-12-20
748,19,sparrow,8,1,2023-11-17
749,41,woodpecker,7,0,2023-06-15
750,68,sparrow,10,0,2023-03-11
751,66,woodpecker,7,0,2023-05-12
752,64,sparrow,7,1,2023-10-28
753,75,woodpecker,10,0,2023-07-02
754,91,hummingbird,8,1,2023-12-25
755,88,sparrow,8,0,2023-11-13
756,39,hummingbird,10,1,2023-04-07
757,4,woodpecker,8,0,2023-10-20
758,37,hummingbird,10,0,2023-02-05
759,20,woodpecker,10,0,2023-10-21
760,98,spaarow,7,0,2023-08-04
761,21,sparrow,8,0,2023-01-05
762,63,woodpecker,10,0,2023-05-18
763,43,sparrow,10,1,2023-02-16
764,58,sparrow,7,0,2023-02-15
765,51,hummingbird,7,1,2023-06-06
766,74,woodpecker,10,1,2023-05-06
767,87,hummingbird,10,1,2023-02-09
768,91,hummingbird,7,1,2023-10-12
769,30,hummingbird,8,0,2023-06-03
770,99,hummingbird,7,0,2023-02-06
771,60,hummingbird,7,1,2023-12-25
772,21,sparrow,10,0,2023-08-09
773,27,hummingbird,7,0,2023-08-09
774,29,sparrow,8,0,2023-08-21
775,36,hummingbird,7,1,2023-03-04
776,27,spaarow,7,1,2023-10-16
777,57,sparrow,7,0,2023-01-12
778,89,hummingbird,10,0,2023-05-13
779,76,hummingbird,8,0,2023-07-28
780,44,hummingbird,7,1,2023-10-22
781,24,hummingbird,8,0,2023-03-15
782,87,hummingbird,7,1,2023-06-17
783,29,sparrow,7,1,2023-10-11
784,36,woodpecker,8,1,2023-06-03
785,94,woodpecker,10,1,2023-11-14
786,59,sparrow,10,1,2023-09-15
787,94,sparrow,10,1,2023-05-22
788,40,woodpecker,7,0,2023-01-20
789,27,woodpecker,7,1,2023-11-02
790,103,sparrow,7,0,2023-12-26
791,29,sparrow,8,0,2023-04-23
792,57,hummingbird,8,0,2023-09-01
793,82,woodpecker,10,1,2023-03-28
794,71,sparrow,7,0,2023-02-10
795,92,woodpecker,10,1,2023-07-06
796,30,sparrow,7,0,2023-10-13
797,83,woodpecker,10,1,2023-02-08
798,48,hummingbird,7,1,2023-07-28
799,40,hummingbird,10,0,2023-08-22
800,46,hummingbird,7,1,2023-02-12
801,76,huminggbird,10,0,2023-08-15
802,45,woodpecker,7,1,2023-11-18
803,99,sparrow,10,0,2023-08-04
804,19,sparrow,8,1,2023-02-06
805,43,sparrow,8,1,2023-12-04
806,72,hummingbird,7,0,2023-07-25
807,94,hummingbird,7,0,2023-07-07
808,51,sparrow,8,0,2023-07-11
809,45,hummingbird,8,0,2023-02-11
810,22,hummingbird,7,0,2023-06-20
811,68,hummingbird,10,0,2023-08-07
812,57,hummingbird,7,0,2023-12-24
813,83,huminggbird,8,0,2023-08-04
814,105,woodpecker,7,0,2023-05-15
815,25,sparrow,8,0,2023-01-18
816,68,hummingbird,8,1,2023-03-16
817,70,hummingbird,7,0,2023-03-21
818,35,woodpecker,10,0,2023-04-11
819,33,sparrow,7,1,2023-10-02
820,80,spaarow,8,0,2023-10-25
821,105,huminggbird,8,1,2023-07-02
822,92,woodpecker,10,0,2023-06-26
823,74,woodpecker,7,1,2023-07-16
824,75,hummingbird,7,0,2023-04-02
825,96,sparrow,8,0,2023-04-28
826,43,woodpecker,7,1,2023-01-25
827,28,woodpecker,10,1,2023-11-14
828,54,hummingbird,8,1,2023-05-09
829,102,hummingbird,7,0,2023-11-06
830,100,sparrow,8,0,2023-02-05
831,70,woodpecker,8,1,2023-02-09
832,82,hummingbird,8,1,2023-07-03
833,54,woodpecker,8,1,2023-05-28
834,94,hummingbird,10,0,2023-12-15
835,103,hummingbird,8,1,2023-07-17
836,89,sparrow,10,0,2023-04-22
837,46,woodpecker,7,1,2023-05-06
838,30,hummingbird,7,0,2023-01-03
839,104,sparrow,10,1,2023-07-11
840,27,woodpecker,7,0,2023-05-06
841,90,hummingbird,8,1,2023-04-12
842,27,spaarow,8,0,2023-07-16
843,68,hummingbird,7,0,2023-08-18
844,39,hummingbird,8,1,2023-12-26
845,66,wodopecker,10,1,2023-03-23
846,78,sparrow,7,0,2023-07-12
847,58,hummingbird,8,1,2023-12-19
848,97,huminggbird,7,1,2023-07-27
849,103,woodpecker,7,0,2023-01-18
850,24,wodopecker,10,1,2023-10-07
851,105,sparrow,10,1,2023-02-24
852,42,woodpecker,7,0,2023-11-19
853,43,hummingbirds,8,1,2023-10-05
854,44,woodpecker,8,0,2023-06-22
855,20,hummingbird,7,1,2023-12-24
856,26,sparrow,7,0,2023-12-24
857,50,hummingbird,7,0,2023-06-01
858,75,sparrow,10,1,2023-03-15
859,92,hummingbird,7,1,2023-03-16
860,101,sparrow,7,1,2023-06-04
861,36,wodopecker,10,0,2023-11-14
862,99,wodopecker,10,0,2023-05-17
863,93,woodpecker,10,1,2023-12-01
864,25,hummingbird,8,1,2023-08-27
865,20,sparrow,10,0,2023-03-21
866,90,woodpecker,10,0,2023-08-21
867,79,sparrow,8,0,2023-10-04
868,32,hummingbird,10,1,2023-01-07
869,98,sparrow,8,0,2023-12-07
870,20,huminggbird,7,1,2023-07-23
871,81,sparrow,8,0,2023-09-25
872,43,hummingbird,7,0,2023-03-20
873,105,sparrow,10,1,2023-07-07
874,34,spaarow,8,1,2023-06-07
875,52,sparrow,7,1,2023-04-22
876,93,hummingbird,8,0,2023-10-01
877,76,hummingbird,7,0,2023-06-27
878,23,hummingbird,7,1,2023-06-01
879,96,woodpecker,7,0,2023-05-10
880,49,sparrow,10,0,2023-09-27
881,43,woodpecker,8,0,2023-02-23
882,61,hummingbird,10,0,2023-08-21
883,28,woodpecker,7,1,2023-08-14
884,60,spaarow,7,1,2023-07-12
885,92,woodpecker,7,0,2023-06-27
886,48,woodpecker,10,1,2023-09-14
887,50,woodpecker,7,1,2023-09-25
888,36,woodpecker,10,0,2023-06-04
889,4,wodopecker,7,0,2023-03-15
890,48,hummingbird,7,0,2023-07-12
891,84,hummingbird,7,1,2023-03-18
892,75,hummingbird,7,0,2023-10-06
893,27,sparrow,8,0,2023-09-14
894,76,hummingbird,8,0,2023-07-10
895,54,woodpecker,8,0,2023-11-23
896,54,woodpecker,10,1,2023-11-14
897,44,woodpecker,10,0,2023-11-10
898,21,hummingbird,8,1,2023-12-20
899,74,hummingbird,7,0,2023-02-03
900,35,sparrow,10,1,2023-02-03
901,73,sparrow,8,1,2023-11-01
902,49,sparrow,7,1,2023-10-14
903,44,hummingbird,10,1,2023-02-16
904,67,sparrow,7,1,2023-12-25
905,87,wodopecker,10,0,2023-10-18
906,84,hummingbird,8,1,2023-02-21
907,41,sparrow,8,0,2023-08-17
908,26,woodpecker,10,1,2023-10-26
909,80,hummingbird,8,1,2023-01-22
910,104,woodpecker,8,0,2023-05-28
911,31,woodpecker,10,0,2023-07-07
912,85,woodpecker,10,0,2023-04-25
913,67,woodpecker,8,0,2023-08-18
914,56,woodpecker,7,1,2023-07-04
915,44,hummingbird,8,1,2023-04-28
916,42,sparrow,8,0,2023-08-04
917,87,sparrow,10,0,2023-06-26
918,57,hummingbird,10,1,2023-08-14
919,42,hummingbird,8,0,2023-11-23
920,37,woodpecker,8,0,2023-12-13
921,24,woodpecker,7,0,2023-01-12
922,58,woodpecker,8,1,2023-04-17
923,46,woodpecker,8,0,2023-05-09
924,70,huminggbird,10,0,2023-11-09
925,54,sparrow,7,0,2023-05-27
926,44,hummingbird,7,0,2023-07-22
927,102,hummingbird,8,0,2023-04-01
928,69,woodpecker,10,1,2023-07-02
929,29,hummingbird,8,0,2023-01-01
930,93,huminggbird,10,0,2023-03-26
931,34,hummingbird,8,0,2023-06-27
932,50,woodpecker,7,0,2023-09-27
933,66,woodpecker,7,0,2023-12-20
934,50,hummingbird,7,0,2023-06-11
935,87,sparrow,7,0,2023-03-19
936,65,sparrow,7,1,2023-07-08
937,56,sparrow,8,1,2023-09-13
938,81,woodpecker,7,0,2023-04-20
939,103,sparrow,8,1,2023-11-13
940,66,woodpecker,8,0,2023-01-26
941,38,huminggbird,8,1,2023-10-14
942,40,hummingbird,8,1,2023-03-21
943,52,hummingbird,7,0,2023-07-24
944,68,sparrow,8,1,2023-03-13
945,97,sparrow,7,1,2023-06-17
946,75,spaarow,10,0,2023-03-14
947,97,hummingbird,10,0,2023-04-04
948,77,hummingbird,7,1,2023-12-26
949,63,wodopecker,10,0,2023-03-17
950,91,sparrow,10,0,2023-02-21
951,50,sparrow,10,0,2023-10-26
952,97,spaarow,10,0,2023-07-27
953,97,hummingbird,7,1,2023-11-09
954,103,sparrow,8,0,2023-09-06
955,95,sparrow,10,0,2023-06-07
956,50,sparrow,8,0,2023-02-03
957,85,hummingbird,8,1,2023-01-14
958,37,hummingbird,10,0,2023-01-21
959,40,woodpecker,10,1,2023-10-05
960,79,woodpecker,8,1,2023-01-20
961,53,woodpecker,10,0,2023-12-18
962,98,woodpecker,7,1,2023-02-19
963,73,hummingbird,8,0,2023-07-01
964,40,woodpecker,10,0,2023-12-24
965,40,woodpecker,10,1,2023-03-15
966,50,woodpecker,8,0,2023-11-21
967,49,woodpecker,7,1,2023-06-06
968,94,sparrow,8,0,2023-04-21
969,29,hummingbird,8,0,2023-04-10
970,66,hummingbird,7,0,2023-04-18
971,94,sparrow,10,0,2023-04-24
972,94,sparrow,8,1,2023-07-25
973,91,sparrow,7,1,2023-05-22
974,21,woodpecker,10,1,2023-01-09
975,29,hummingbird,8,0,2023-02-05
976,82,sparrow,10,1,2023-11-01
977,21,wodopecker,8,0,2023-11-19
978,94,woodpecker,8,0,2023-02-04
979,42,sparrow,8,0,2023-08-20
980,84,hummingbird,8,0,2023-02-04
981,101,sparrow,10,1,2023-03-10
982,46,woodpecker,10,0,2023-05-06
983,94,sparrow,7,1,2023-02-03
984,85,sparrow,7,0,2023-08-28
985,54,sparrow,7,1,2023-06-27
986,34,hummingbird,10,0,2023-04-13
987,34,woodpecker,7,1,2023-02-16
988,91,hummingbird,8,1,2023-01-14
989,71,woodpecker,8,1,2023-02-16
990,26,woodpecker,7,0,2023-11-03
991,70,sparrow,8,0,2023-04-22
992,45,hummingbird,7,1,2023-07-13
993,105,wodopecker,8,0,2023-06-21
994,84,woodpecker,7,0,2023-08-26
995,53,woodpecker,7,1,2023-03-06
996,76,hummingbird,8,1,2023-05-01
997,18,sparrow,7,0,2023-03-22
998,38,hummingbird,8,1,2023-10-21
999,54,hummingbird,10,0,2023-10-28
1000,54,woodpecker,8,0,2023-01-04
1001,43,hummingbird,7,0,2023-06-12
1002,57,hummingbird,8,1,2023-08-20
1003,33,woodpecker,8,1,2023-10-18
1004,103,hummingbird,7,0,2023-01-06
1005,52,spaarow,7,1,2023-09-24
1006,43,woodpecker,8,1,2023-05-04
1007,54,woodpecker,7,1,2023-04-20
1008,20,sparrow,8,1,2023-01-18
1009,91,hummingbird,10,1,2023-01-17
1010,50,hummingbird,8,0,2023-09-25
1011,83,hummingbird,7,0,2023-03-07
1012,75,woodpecker,7,0,2023-06-04
1013,20,sparrow,8,0,2023-04-01
1014,69,hummingbird,7,0,2023-06-05
1015,103,sparrow,10,1,2023-04-03
1016,102,hummingbird,10,0,2023-12-23
1017,86,huminggbird,8,0,2023-03-09
1018,93,sparrow,10,0,2023-05-16
1019,57,woodpecker,8,0,2023-04-03
1020,76,woodpecker,10,0,2023-06-23
1021,77,spaarow,7,1,2023-09-21
1022,99,hummingbird,7,1,2023-05-15
1023,56,hummingbird,7,0,2023-12-26
1024,31,sparrow,8,0,2023-08-14
1025,31,hummingbird,8,1,2023-09-13
1026,22,hummingbird,10,1,2023-04-09
1027,79,hummingbird,8,0,2023-03-07
1028,32,woodpecker,7,0,2023-11-28
1029,103,hummingbird,7,0,2023-12-09
1030,97,spaarow,7,0,2023-07-04
1031,64,sparrow,8,0,2023-10-26
1032,57,woodpecker,7,0,2023-10-10
1033,41,woodpecker,7,0,2023-03-26
1034,43,hummingbird,7,1,2023-04-24
1035,62,woodpecker,7,0,2023-08-14
1036,26,hummingbird,8,0,2023-08-14
1037,35,sparrow,8,1,2023-10-24
1038,87,woodpecker,8,1,2023-05-27
1039,63,sparrow,7,0,2023-06-20
1040,93,sparrow,7,1,2023-02-20
1041,81,hummingbird,7,0,2023-07-14
1042,34,spaarow,7,1,2023-04-19
1043,93,hummingbird,8,1,2023-06-12
1044,28,hummingbird,8,1,2023-11-27
1045,67,hummingbird,10,1,2023-02-15
1046,50,hummingbird,8,0,2023-03-02
1047,76,hummingbird,10,0,2023-09-09
1048,91,hummingbird,10,1,2023-10-14
1049,46,hummingbird,8,1,2023-05-20
1050,58,woodpecker,10,1,2023-11-17
1051,98,sparrow,10,1,2023-06-13
1052,54,spaarow,10,1,2023-01-04
1053,69,sparrow,10,0,2023-03-26
1054,8,sparrow,8,1,2023-06-14
1055,93,sparrow,7,1,2023-03-12
1056,33,sparrow,8,1,2023-04-03
1057,56,hummingbird,10,0,2023-04-22
1058,58,woodpecker,8,0,2023-06-12
1059,9,sparrow,10,0,2023-03-25
1060,30,sparrow,8,1,2023-06-04
1061,71,sparrow,7,0,2023-01-11
1062,70,wodopecker,10,0,2023-12-01
1063,23,hummingbird,8,1,2023-12-11
1064,84,woodpecker,8,1,2023-04-15
1065,33,sparrow,7,1,2023-10-26
1066,92,woodpecker,7,1,2023-06-08
1067,73,sparrow,10,0,2023-09-03
1068,101,hummingbird,8,1,2023-07-10
1069,70,hummingbird,10,0,2023-10-07
1070,72,wodopecker,10,0,2023-09-07
1071,47,sparrow,8,1,2023-02-18
1072,58,woodpecker,10,1,2023-05-23
1073,43,huminggbird,7,1,2023-10-26
1074,66,hummingbird,8,0,2023-11-03
1075,98,woodpecker,10,0,2023-10-21
1076,94,hummingbird,7,1,2023-07-22
1077,42,woodpecker,7,0,2023-07-11
1078,30,hummingbird,10,1,2023-06-07
1079,64,woodpecker,8,0,2023-04-02
1080,48,sparrow,10,1,2023-08-16
1081,31,sparrow,10,0,2023-01-09
1082,33,sparrow,10,0,2023-07-04
1083,45,woodpecker,8,0,2023-02-15
1084,23,sparrow,8,1,2023-03-20
1085,97,woodpecker,10,1,2023-06-19
1086,80,sparrow,8,1,2023-07-08
1087,97,sparrow,10,1,2023-10-01
1088,105,hummingbird,8,1,2023-05-01
1089,88,hummingbird,8,0,2023-11-26
1090,27,sparrow,7,0,2023-10-01
1091,99,hummingbird,7,1,2023-08-10
1092,65,sparrow,8,0,2023-03-27
1093,69,hummingbird,8,0,2023-07-02
1094,75,huminggbird,10,0,2023-09-17
1095,23,hummingbird,8,0,2023-01-11
1096,93,sparrow,10,0,2023-11-01
1097,67,woodpecker,8,0,2023-02-16
1098,38,sparrow,8,0,2023-02-27
1099,66,sparrow,8,1,2023-07-24
1100,45,sparrow,10,1,2023-05-09
1101,76,sparrow,8,0,2023-06-25
1102,21,woodpecker,8,0,2023-06-13
1103,71,woodpecker,7,0,2023-02-18
1104,75,hummingbird,10,1,2023-06-16
1105,102,woodpecker,10,1,2023-10-02
1106,28,sparrow,10,0,2023-07-10
1107,93,woodpecker,10,0,2023-12-15
1108,23,woodpecker,7,1,2023-08-28
1109,48,hummingbird,10,1,2023-11-04
1110,33,woodpecker,8,1,2023-06-20
1111,72,hummingbird,10,0,2023-02-01
1112,51,woodpecker,7,1,2023-04-02
1113,55,sparrow,8,1,2023-01-05
1114,8,woodpecker,7,0,2023-02-11
1115,28,sparrow,10,0,2023-12-24
1116,45,hummingbird,10,0,2023-07-08
1117,100,hummingbird,8,1,2023-03-03
1118,55,hummingbird,7,1,2023-04-24
1119,68,woodpecker,8,0,2023-06-27
1120,48,hummingbird,10,0,2023-09-01
1121,24,woodpecker,8,0,2023-12-28
1122,77,sparrow,8,1,2023-01-09
1123,88,woodpecker,10,1,2023-01-04
1124,99,sparrow,10,0,2023-01-10
1125,68,sparrow,8,0,2023-02-09
1126,59,hummingbird,10,0,2023-06-23
1127,45,hummingbird,8,1,2023-10-26
1128,55,hummingbird,7,0,2023-07-09
1129,76,sparrow,10,1,2023-12-06
1130,34,woodpecker,8,1,2023-03-19
1131,88,hummingbird,7,0,2023-08-04
1132,56,woodpecker,10,0,2023-03-11
1133,84,sparrow,8,1,2023-03-25
1134,19,sparrow,10,0,2023-10-28
1135,53,hummingbird,8,1,2023-07-21
1136,65,sparrow,10,0,2023-08-22
1137,27,hummingbird,7,1,2023-02-17
1138,99,woodpecker,7,0,2023-09-08
1139,90,woodpecker,7,1,2023-10-16
1140,50,hummingbird,7,1,2023-11-16
1141,42,huminggbird,7,1,2023-05-11
1142,77,sparrow,8,0,2023-12-16
1143,19,woodpecker,8,0,2023-04-03
1144,91,woodpecker,10,0,2023-05-25
1145,75,hummingbird,10,0,2023-05-23
1146,100,sparrow,8,1,2023-02-12
1147,29,sparrow,7,0,2023-09-27
1148,104,hummingbird,8,0,2023-04-22
1149,60,woodpecker,10,0,2023-11-24
1150,68,hummingbird,7,0,2023-04-23
1151,18,hummingbird,10,1,2023-02-03
1152,101,hummingbird,10,1,2023-08-02
1153,723,woodpecker,10,0,2023-04-01
1154,84,woodpecker,8,1,2023-11-07
1155,101,woodpecker,7,1,2023-08-27
1156,73,hummingbird,10,0,2023-07-07
1157,28,woodpecker,8,1,2023-08-04
1158,36,hummingbird,7,1,2023-06-07
1159,95,woodpecker,10,0,2023-10-25
1160,18,hummingbird,7,1,2023-09-17
1161,26,sparrow,8,0,2023-06-25
1162,32,sparrow,8,1,2023-05-23
1163,69,sparrow,10,1,2023-08-21
1164,53,sparrow,7,0,2023-03-28
1165,26,hummingbird,10,0,2023-09-04
1166,21,hummingbird,7,1,2023-03-08
1167,51,woodpecker,7,0,2023-06-13
1168,55,woodpecker,8,1,2023-08-28
1169,57,sparrow,10,1,2023-10-17
1170,85,hummingbird,7,1,2023-04-25
1171,56,hummingbird,8,1,2023-07-07
1172,72,woodpecker,10,0,2023-02-09
1173,73,woodpecker,10,1,2023-07-06
1174,35,woodpecker,7,1,2023-11-10
1175,60,hummingbird,7,0,2023-10-21
1176,54,woodpecker,10,0,2023-02-05
1177,94,wodopecker,8,0,2023-08-04
1178,25,woodpecker,10,1,2023-12-04
1179,29,woodpecker,7,1,2023-04-01
1180,63,hummingbird,10,1,2023-08-06
1181,26,wodopecker,10,1,2023-05-01
1182,41,sparrow,8,0,2023-08-22
1183,39,sparrow,7,1,2023-09-15
1184,100,woodpecker,10,0,2023-06-09
1185,86,woodpecker,7,0,2023-02-18
1186,72,hummingbird,7,1,2023-02-12
1187,100,hummingbird,10,1,2023-07-07
1188,81,hummingbird,7,0,2023-03-13
1189,78,hummingbird,10,0,2023-09-14
1190,64,woodpecker,8,0,2023-09-11
1191,52,woodpecker,10,0,2023-01-15
1192,67,hummingbird,10,1,2023-05-12
1193,101,sparrow,7,1,2023-02-02
1194,100,sparrow,7,0,2023-11-13
1195,89,hummingbird,8,0,2023-12-14
1196,19,hummingbird,7,1,2023-04-10
1197,90,hummingbird,7,0,2023-04-13
1198,40,sparrow,8,1,2023-03-20
1199,78,woodpecker,7,1,2023-05-17
1200,20,wodopecker,7,1,2023-10-16
1201,89,woodpecker,7,0,2023-09-14
1202,104,woodpecker,10,0,2023-02-22
1203,54,wodopecker,10,1,2023-01-21
1204,69,sparrow,10,0,2023-04-04
1205,51,sparrow,8,0,2023-04-04
1206,57,woodpecker,8,1,2023-01-02
1207,95,hummingbird,7,0,2023-10-09
1208,23,hummingbird,7,1,2023-04-03
1209,97,sparrow,10,0,2023-09-04
1210,32,hummingbird,10,0,2023-05-08
1211,64,sparrow,7,1,2023-10-23
1212,80,wodopecker,7,1,2023-12-13
1213,62,woodpecker,10,1,2023-07-13
1214,64,wodopecker,10,1,2023-02-08
1215,55,sparrow,10,0,2023-12-27
1216,89,hummingbird,10,0,2023-12-09
1217,101,woodpecker,10,1,2023-08-07
1218,52,woodpecker,10,1,2023-03-26
1219,38,hummingbird,8,0,2023-04-12
1220,79,huminggbird,10,0,2023-11-10
1221,66,woodpecker,7,1,2023-12-20
1222,87,hummingbird,10,0,2023-05-24
1223,70,hummingbird,8,0,2023-01-04
1224,91,woodpecker,8,0,2023-03-17
1225,75,hummingbird,8,0,2023-12-20
1226,43,woodpecker,10,1,2023-08-24
1227,52,hummingbird,10,1,2023-05-28
1228,99,sparrow,8,0,2023-12-08
1229,79,sparrow,10,1,2023-03-11
1230,68,sparrow,10,0,2023-11-03
1231,22,sparrow,8,1,2023-03-06
1232,21,sparrow,8,1,2023-06-15
1233,47,huminggbird,10,0,2023-03-01
1234,82,woodpecker,7,1,2023-11-16
1235,55,sparrow,7,1,2023-07-11
1236,88,sparrow,7,0,2023-01-06
1237,73,huminggbird,8,1,2023-05-03
1238,69,hummingbird,10,1,2023-03-22
1239,21,hummingbird,10,0,2023-01-20
1240,63,woodpecker,10,1,2023-06-16
1241,66,sparrow,7,1,2023-10-01
1242,36,woodpecker,8,1,2023-08-28
1243,67,sparrow,7,1,2023-04-16
1244,45,sparrow,10,1,2023-02-02
1245,103,hummingbird,8,1,2023-01-19
1246,48,hummingbird,10,1,2023-11-10
1247,96,woodpecker,7,1,2023-04-17
1248,51,hummingbird,7,1,2023-09-06
1249,0,woodpecker,10,0,2023-03-25
1250,46,hummingbird,7,1,2023-02-04
1251,62,woodpecker,10,1,2023-05-26
1252,75,sparrow,7,0,2023-12-11
1253,63,hummingbird,10,0,2023-08-16
1254,82,wodopecker,7,1,2023-12-12
1255,87,hummingbird,7,0,2023-09-09
1256,86,huminggbird,7,1,2023-11-16
1257,54,hummingbird,7,1,2023-05-12
1258,87,hummingbird,10,1,2023-08-01
1259,66,sparrow,7,1,2023-06-10
1260,66,sparrow,8,0,2023-12-11
1261,93,woodpecker,8,0,2023-09-25
1262,25,woodpecker,7,0,2023-11-28
1263,20,sparrow,7,1,2023-10-16
1264,76,woodpecker,10,0,2023-02-09
1265,63,woodpecker,8,1,2023-11-17
1266,64,sparrow,7,1,2023-12-21
1267,22,sparrow,8,1,2023-01-05
1268,21,hummingbird,8,1,2023-07-28
1269,60,wodopecker,10,0,2023-04-22
1270,58,sparrow,8,1,2023-03-12
1271,43,sparrow,7,1,2023-08-01
1272,60,sparrow,7,0,2023-04-19
1273,77,sparrow,7,1,2023-12-23
1274,57,woodpecker,10,1,2023-07-12
1275,67,hummingbird,8,0,2023-04-24
1276,104,wodopecker,8,1,2023-02-07
1277,32,hummingbird,8,0,2023-07-21
1278,70,sparrow,8,0,2023-02-09
1279,72,sparrow,7,1,2023-11-22
1280,89,woodpecker,7,0,2023-09-15
1281,95,hummingbird,8,0,2023-09-06
1282,83,hummingbird,8,0,2023-05-22
1283,91,spaarow,8,1,2023-06-11
1284,88,woodpecker,10,0,2023-07-19
1285,77,hummingbird,7,0,2023-07-09
1286,48,sparrow,7,1,2023-05-07
1287,56,sparrow,8,1,2023-01-19
1288,27,hummingbird,8,1,2023-09-23
1289,55,woodpecker,10,0,2023-06-27
1290,46,woodpecker,10,0,2023-10-04
1291,75,sparrow,10,1,2023-07-26
1292,32,wodopecker,10,0,2023-08-19
1293,96,hummingbird,10,0,2023-06-10
1294,84,sparrow,7,0,2023-02-01
1295,60,sparrow,10,0,2023-08-22
1296,68,woodpecker,7,0,2023-03-15
1297,88,sparrow,7,0,2023-11-05
1298,31,woodpecker,7,0,2023-09-10
1299,18,woodpecker,7,0,2023-10-18
1300,33,woodpecker,7,0,2023-11-06
1301,77,woodpecker,8,0,2023-05-16
1302,47,hummingbird,8,0,2023-05-03
1303,48,huminggbird,7,1,2023-05-01
1304,104,sparrow,10,1,2023-08-02
1305,32,woodpecker,8,1,2023-04-10
1306,64,sparrow,7,0,2023-10-04
1307,88,spaarow,7,0,2023-01-16
1308,19,spaarow,7,1,2023-05-01
1309,63,sparrow,7,0,2023-07-12
1310,91,woodpecker,8,0,2023-11-27
1311,19,sparrow,7,0,2023-01-02
1312,72,sparrow,7,1,2023-05-05
1313,102,woodpecker,7,1,2023-06-10
1314,46,woodpecker,8,0,2023-09-22
1315,96,woodpecker,10,1,2023-09-05
1316,20,woodpecker,8,1,2023-02-23
1317,102,sparrow,10,0,2023-05-05
1318,84,hummingbird,8,0,2023-12-07
1319,84,huminggbird,7,1,2023-07-19
1320,76,spaarow,7,1,2023-02-10
1321,66,sparrow,8,0,2023-04-02
1322,49,woodpecker,8,0,2023-08-12
1323,72,woodpecker,8,1,2023-04-26
1324,82,sparrow,7,0,2023-11-21
1325,63,sparrow,8,1,2023-07-14
1326,43,sparrow,8,0,2023-07-04
1327,53,woodpecker,8,0,2023-05-10
1328,66,sparrow,7,0,2023-10-10
1329,50,hummingbird,7,0,2023-03-19
1330,68,woodpecker,10,1,2023-07-22
1331,18,hummingbird,10,1,2023-06-26
1332,29,hummingbird,7,0,2023-10-05
1333,22,woodpecker,8,1,2023-11-25
